uid,filename,test_id,sn,test_pressure,test_mode,vl1,vl2,vl3,anomalous,anomaly_code,cumulated_throughput,cumulated_on_time,cumulated_pulses
954,00954_057_SN09_15bars_offmod.csv,57,9,15.0,offmod,True,True,False,False,0,12.867212682206564,3.4057861111111114,10542.0
955,00955_058_SN09_15bars_random_short.csv,58,9,15.0,random_short,True,True,False,False,0,13.428023543601828,3.6168972222222227,11342.0
956,00956_059_SN09_15bars_random_long.csv,59,9,15.0,random_long,True,True,False,False,0,13.533299608461613,3.6578861111111114,11642.0
957,00957_060_SN09_15bars_random_mixed.csv,60,9,15.0,random_mixed,True,True,False,False,0,13.924687743084625,3.801219444444445,11743.0
958,00958_061_SN09_12bars_ramp1.csv,61,9,12.0,ramp1,True,True,False,False,0,14.013510400397358,3.834536111111112,11843.0
959,00959_062_SN09_12bars_ramp2.csv,62,9,12.0,ramp2,True,True,False,False,0,14.066779337521055,3.8598138888888895,12025.0
960,00960_063_SN09_12bars_ramp3.csv,63,9,12.0,ramp3,True,True,False,False,0,14.077960015073467,3.8650916666666673,12063.0
961,00961_064_SN09_12bars_ramp4.csv,64,9,12.0,ramp4,True,True,False,False,0,14.146151042526432,3.8956472222222227,12082.0
962,00962_065_SN09_12bars_onmod.csv,65,9,12.0,onmod,True,False,False,False,0,14.397598888165003,4.008702777777779,12155.0
963,00963_066_SN09_12bars_offmod.csv,66,9,12.0,offmod,True,True,False,False,0,14.441994688196209,4.0305694444444455,12955.0
964,00964_067_SN09_12bars_random_short.csv,67,9,12.0,random_short,True,True,False,False,0,14.889618999440874,4.241680555555557,13755.0
965,00965_068_SN09_12bars_random_long.csv,68,9,12.0,random_long,True,True,False,False,0,14.973016567194195,4.282366666666668,14055.0
966,00966_069_SN09_12bars_random_mixed.csv,69,9,12.0,random_mixed,True,True,False,False,0,15.293880593210625,4.429033333333335,14151.0
967,00967_070_SN09_9bars_ramp1.csv,70,9,9.0,ramp1,True,True,False,False,0,15.356814125916825,4.45856388888889,14251.0
968,00968_071_SN09_9bars_ramp2.csv,71,9,9.0,ramp2,True,True,False,False,0,15.39823069982793,4.4838416666666685,14433.0
969,00969_072_SN09_9bars_ramp3.csv,72,9,9.0,ramp3,True,True,False,True,6.0,15.406911170076368,4.489119444444446,14471.0
970,00970_073_SN09_9bars_ramp4.csv,73,9,9.0,ramp4,True,True,False,False,0,15.447769918381477,4.519675000000002,14490.0
971,00971_074_SN09_9bars_onmod.csv,74,9,9.0,onmod,True,False,False,True,30.0,15.643995800280534,4.632730555555558,14563.0
972,00972_075_SN09_9bars_offmod.csv,75,9,9.0,offmod,True,True,False,False,0,15.678971026863376,4.6547388888888905,15363.0
973,00973_076_SN09_9bars_random_short.csv,76,9,9.0,random_short,True,True,False,False,0,16.027843029980346,4.865850000000002,16163.0
974,00974_077_SN09_9bars_random_long.csv,77,9,9.0,random_long,True,True,False,True,27.0,16.09388486788406,4.907200000000002,16463.0
975,00975_078_SN09_9bars_random_mixed.csv,78,9,9.0,random_mixed,True,True,False,False,0,16.325760124310403,5.042755555555558,16558.0
976,00976_079_SN09_24bars_ssf.csv,79,9,24.0,ssf,True,True,False,False,0,16.38407860058583,5.077547222222225,16658.0
977,00977_080_SN09_21bars_ssf.csv,80,9,21.0,ssf,True,True,False,False,0,16.73153070624793,5.160880555555558,16659.0
978,00978_081_SN09_18bars_ssf.csv,81,9,18.0,ssf,True,True,False,False,0,17.032527059302907,5.244213888888891,16660.0
979,00979_082_SN09_15bars_ssf.csv,82,9,15.0,ssf,True,True,False,False,0,17.289240150161902,5.327547222222224,16661.0
980,00980_083_SN09_12bars_ssf.csv,83,9,12.0,ssf,True,True,False,False,0,17.50432819197936,5.410880555555557,16662.0
981,00981_084_SN09_9bars_ssf.csv,84,9,9.0,ssf,True,True,False,True,21.0,17.680526452131886,5.49421388888889,16663.0
982,00982_085_SN09_24bars_health_check.csv,85,9,24.0,health_check,True,True,False,False,0,17.82123152724896,5.577547222222223,16664.0
983,00983_086_SN09_21bars_health_check.csv,86,9,21.0,health_check,True,True,False,False,0,17.92040721371594,5.602922222222223,16847.0
984,00984_087_SN09_18bars_health_check.csv,87,9,18.0,health_check,True,True,False,False,0,18.006038461419575,5.628297222222224,17030.0
985,00985_088_SN09_15bars_health_check.csv,88,9,15.0,health_check,True,True,False,False,0,18.07906974292821,5.653672222222224,17213.0
986,00986_089_SN09_12bars_health_check.csv,89,9,12.0,health_check,True,True,False,False,0,18.140194274560848,5.679047222222224,17396.0
987,00987_090_SN09_9bars_health_check.csv,90,9,9.0,health_check,True,True,False,False,0,18.190249626655127,5.704422222222225,17579.0
988,00988_091_SN09_7bars_ssf.csv,91,9,7.0,ssf,True,True,False,False,0,18.230143636908814,5.729797222222225,17762.0
989,00989_092_SN09_5bars_ssf.csv,92,9,5.0,ssf,True,True,False,False,0,18.348338343154563,5.813130555555558,17763.0
990,00990_093_SN09_7bars_health_check.csv,93,9,7.0,health_check,True,True,False,False,0,18.447630854450523,5.896463888888891,17764.0
991,00991_094_SN09_5bars_health_check.csv,94,9,5.0,health_check,True,True,False,False,0,18.481384898030395,5.9218388888888915,17947.0
992,00992_095_SN09_7bars_ramp1.csv,95,9,7.0,ramp1,True,True,False,True,28.0,18.509726216308415,5.947213888888892,18130.0
993,00993_096_SN09_7bars_ramp2.csv,96,9,7.0,ramp2,True,True,False,False,0,18.543088143833803,5.97249166666667,18312.0
994,00994_097_SN09_7bars_ramp3.csv,97,9,7.0,ramp3,True,True,False,False,0,18.55012500718324,5.977769444444448,18350.0
995,00995_098_SN09_7bars_ramp4.csv,98,9,7.0,ramp4,True,True,False,False,0,18.593043829845016,6.008325000000004,18369.0
996,00996_099_SN09_7bars_onmod.csv,99,9,7.0,onmod,True,False,False,False,0,18.751609943094394,6.121380555555559,18442.0
997,00997_100_SN09_7bars_offmod.csv,100,9,7.0,offmod,True,True,False,False,0,18.779880659881226,6.143158333333337,19242.0
998,00998_101_SN09_7bars_random_short.csv,101,9,7.0,random_short,True,True,False,False,0,19.061377488077316,6.354269444444448,20042.0
999,00999_102_SN09_7bars_random_long.csv,102,9,7.0,random_long,True,True,False,False,0,19.112715858656205,6.394108333333337,20342.0
1000,01000_103_SN09_7bars_random_mixed.csv,103,9,7.0,random_mixed,True,True,False,False,0,19.310848642654893,6.537441666666671,20448.0
1001,01001_104_SN09_5bars_ramp1.csv,104,9,5.0,ramp1,True,True,False,False,0,19.353366300256116,6.569036111111115,20548.0
1002,01002_105_SN09_5bars_ramp2.csv,105,9,5.0,ramp2,True,True,False,False,0,19.380597402599637,6.594313888888893,20730.0
1003,01003_106_SN09_5bars_ramp3.csv,106,9,5.0,ramp3,True,True,False,False,0,19.386341839372133,6.5995916666666705,20768.0
1004,01004_107_SN09_5bars_ramp4.csv,107,9,5.0,ramp4,True,True,False,False,0,19.421792361008077,6.630147222222226,20787.0
1005,01005_108_SN09_5bars_onmod.csv,108,9,5.0,onmod,True,False,False,False,0,19.552564638343657,6.743202777777782,20860.0
1006,01006_109_SN09_5bars_offmod.csv,109,9,5.0,offmod,True,True,False,True,3.0,19.576784340345306,6.765688888888893,21660.0
1007,01007_110_SN09_5bars_random_short.csv,110,9,5.0,random_short,True,True,False,True,5.0,19.807647242605594,6.976800000000004,22460.0
1008,01008_111_SN09_5bars_random_long.csv,111,9,5.0,random_long,True,True,False,False,0,19.849400058070614,7.016875000000004,22760.0
1009,01009_112_SN09_5bars_random_mixed.csv,112,9,5.0,random_mixed,True,True,False,False,0,20.00416624476661,7.157152777777782,22853.0
1010,01010_001_SN10_24bars_ssf.csv,1,10,24.0,ssf,True,True,False,False,0,0.0,0.0,0.0
1011,01011_002_SN10_21bars_ssf.csv,2,10,21.0,ssf,True,True,False,False,0,0.4966287830154499,0.08333333333333333,1.0
1012,01012_003_SN10_18bars_ssf.csv,3,10,18.0,ssf,True,True,False,False,0,0.9233951564833399,0.16666666666666666,2.0
1013,01013_004_SN10_15bars_ssf.csv,4,10,15.0,ssf,True,True,False,False,0,1.2837146211300707,0.25,3.0
1014,01014_005_SN10_12bars_ssf.csv,5,10,12.0,ssf,True,True,False,False,0,1.5818650143837454,0.3333333333333333,4.0
1015,01015_006_SN10_9bars_ssf.csv,6,10,9.0,ssf,True,True,False,False,0,1.822267826795369,0.41666666666666663,5.0
1016,01016_007_SN10_24bars_health_check.csv,7,10,24.0,health_check,True,True,False,False,0,2.0100869780768598,0.49999999999999994,6.0
1017,01017_008_SN10_21bars_health_check.csv,8,10,21.0,health_check,True,True,False,True,26.0,2.1530497554949126,0.5253749999999999,189.0
1018,01018_009_SN10_18bars_health_check.csv,9,10,18.0,health_check,True,True,False,False,0,2.2754690305735545,0.55075,372.0
1019,01019_010_SN10_15bars_health_check.csv,10,10,15.0,health_check,True,True,False,False,0,2.3790226374302077,0.576125,555.0
1020,01020_011_SN10_12bars_health_check.csv,11,10,12.0,health_check,True,True,False,False,0,2.4647176904631904,0.6015,738.0
1021,01021_012_SN10_9bars_health_check.csv,12,10,9.0,health_check,True,True,False,False,0,2.5337388178625235,0.6268750000000001,921.0
1022,01022_013_SN10_24bars_ramp1.csv,13,10,24.0,ramp1,True,True,False,False,0,2.5876032753576057,0.6522500000000001,1104.0
1023,01023_014_SN10_24bars_ramp2.csv,14,10,24.0,ramp2,True,True,False,False,0,2.727613071175508,0.6775277777777778,1286.0
1024,01024_015_SN10_24bars_ramp3.csv,15,10,24.0,ramp3,True,True,False,False,0,2.7569210393360977,0.6828055555555557,1324.0
1025,01025_016_SN10_24bars_ramp4.csv,16,10,24.0,ramp4,True,True,False,False,0,2.9334399661878447,0.7133611111111112,1343.0
1026,01026_017_SN10_24bars_onmod.csv,17,10,24.0,onmod,True,True,False,False,0,3.5825267620764487,0.8264166666666668,1416.0
1027,01027_018_SN10_24bars_offmod.csv,18,10,24.0,offmod,True,True,False,False,0,3.703029647085234,0.8482222222222223,2216.0
1028,01028_019_SN10_24bars_random_short.csv,19,10,24.0,random_short,True,True,False,False,0,4.863444599341666,1.0593333333333335,3016.0
1029,01029_020_SN10_24bars_random_long.csv,20,10,24.0,random_long,True,True,False,False,0,5.076546856703275,1.0995138888888891,3316.0
1030,01030_021_SN10_24bars_random_mixed.csv,21,10,24.0,random_mixed,True,True,False,False,0,6.0301448393291235,1.2711805555555558,3412.0
1031,01031_022_SN10_21bars_ramp1.csv,22,10,21.0,ramp1,True,True,False,False,0,6.242862084025652,1.3100611111111113,3512.0
1032,01032_023_SN10_21bars_ramp2.csv,23,10,21.0,ramp2,True,True,False,False,0,6.357556069950836,1.335338888888889,3694.0
1033,01033_024_SN10_21bars_ramp3.csv,24,10,21.0,ramp3,True,True,False,False,0,6.381666155958628,1.3406166666666668,3732.0
1034,01034_025_SN10_21bars_ramp4.csv,25,10,21.0,ramp4,True,True,False,False,0,6.5267529982165495,1.3711722222222222,3751.0
1035,01035_026_SN10_21bars_onmod.csv,26,10,21.0,onmod,True,False,False,False,0,7.060550180683547,1.4842277777777777,3824.0
1036,01036_027_SN10_21bars_offmod.csv,27,10,21.0,offmod,True,True,False,False,0,7.161867359432482,1.5065527777777776,4624.0
1037,01037_028_SN10_21bars_random_short.csv,28,10,21.0,random_short,True,True,False,False,0,8.114386316177312,1.7176638888888887,5424.0
1038,01038_029_SN10_21bars_random_long.csv,29,10,21.0,random_long,True,True,False,False,0,8.292614418130762,1.7584027777777775,5724.0
1039,01039_030_SN10_21bars_random_mixed.csv,30,10,21.0,random_mixed,True,True,False,False,0,8.904161482542822,1.891458333333333,5819.0
1040,01040_031_SN10_18bars_ramp1.csv,31,10,18.0,ramp1,True,True,False,False,0,9.127031916891697,1.9407138888888886,5919.0
1041,01041_032_SN10_18bars_ramp2.csv,32,10,18.0,ramp2,True,True,False,True,20.0,9.220025248857164,1.9659916666666664,6101.0
1042,01042_033_SN10_18bars_ramp3.csv,33,10,18.0,ramp3,True,True,False,False,0,9.239514370671317,1.971269444444444,6139.0
1043,01043_034_SN10_18bars_ramp4.csv,34,10,18.0,ramp4,True,True,False,True,10.0,9.357584898226246,2.0018249999999997,6158.0
1044,01044_035_SN10_18bars_onmod.csv,35,10,18.0,onmod,True,False,False,False,0,10.072712283000085,2.114880555555555,6231.0
1045,01045_001_SN11_24bars_ssf.csv,1,11,24.0,ssf,True,True,False,True,28.0,0.0,0.0,0.0
1046,01046_002_SN11_21bars_ssf.csv,2,11,21.0,ssf,True,True,False,False,0,0.47599639213505995,0.08333333333333333,1.0
1047,01047_003_SN11_18bars_ssf.csv,3,11,18.0,ssf,True,True,False,False,0,0.8863810393157098,0.16666666666666666,2.0
1048,01048_004_SN11_15bars_ssf.csv,4,11,15.0,ssf,True,True,False,False,0,1.2346286265809412,0.25,3.0
1049,01049_005_SN11_12bars_ssf.csv,5,11,12.0,ssf,True,True,False,True,26.0,1.5244911233515293,0.3333333333333333,4.0
1050,01050_006_SN11_9bars_ssf.csv,6,11,9.0,ssf,True,True,False,False,0,1.6385117269441203,0.41666666666666663,5.0
1051,01051_007_SN11_24bars_health_check.csv,7,11,24.0,health_check,True,True,False,False,0,1.8246115092510733,0.49999999999999994,6.0
1052,01052_008_SN11_21bars_health_check.csv,8,11,21.0,health_check,True,True,False,False,0,1.9602836860530937,0.5253749999999999,189.0
1053,01053_009_SN11_18bars_health_check.csv,9,11,18.0,health_check,True,True,False,False,0,2.0772695356859083,0.55075,372.0
1054,01054_010_SN11_15bars_health_check.csv,10,11,15.0,health_check,True,True,False,False,0,2.1767222020072454,0.576125,555.0
1055,01055_011_SN11_12bars_health_check.csv,11,11,12.0,health_check,True,True,False,False,0,2.2592228234657035,0.6015,738.0
1056,01056_012_SN11_9bars_health_check.csv,12,11,9.0,health_check,True,True,False,False,0,2.326100491405958,0.6268750000000001,921.0
1057,01057_013_SN11_24bars_ramp1.csv,13,11,24.0,ramp1,True,True,False,False,0,2.3788533586576897,0.6522500000000001,1104.0
1058,01058_014_SN11_24bars_ramp2.csv,14,11,24.0,ramp2,True,True,False,False,0,2.512817843775829,0.6775277777777778,1286.0
1059,01059_015_SN11_24bars_ramp3.csv,15,11,24.0,ramp3,True,True,False,False,0,2.5407458250714874,0.6828055555555557,1324.0
1060,01060_016_SN11_24bars_ramp4.csv,16,11,24.0,ramp4,True,True,False,False,0,2.7099737502502004,0.7133611111111112,1343.0
1061,01061_017_SN11_24bars_onmod.csv,17,11,24.0,onmod,True,True,False,False,0,3.3319435150838785,0.8264166666666668,1416.0
1062,01062_018_SN11_24bars_offmod.csv,18,11,24.0,offmod,True,True,False,True,30.0,3.442102499858661,0.8482222222222223,2216.0
1063,01063_019_SN11_24bars_random_short.csv,19,11,24.0,random_short,True,True,False,False,0,4.551597871610925,1.0593333333333335,3016.0
1064,01064_020_SN11_24bars_random_long.csv,20,11,24.0,random_long,True,True,False,False,0,4.755391653262977,1.0995138888888891,3316.0
1065,01065_021_SN11_24bars_random_mixed.csv,21,11,24.0,random_mixed,True,True,False,False,0,5.67067381450635,1.2711805555555558,3412.0
1066,01066_022_SN11_21bars_ramp1.csv,22,11,21.0,ramp1,True,True,False,False,0,5.873999557868623,1.3100611111111113,3512.0
1067,01067_023_SN11_21bars_ramp2.csv,23,11,21.0,ramp2,True,True,False,False,0,5.984288934120802,1.335338888888889,3694.0
1068,01068_024_SN11_21bars_ramp3.csv,24,11,21.0,ramp3,True,True,False,False,0,6.007401736039211,1.3406166666666668,3732.0
1069,01069_025_SN11_21bars_ramp4.csv,25,11,21.0,ramp4,True,True,False,False,0,6.14726128495119,1.3711722222222222,3751.0
1070,01070_026_SN11_21bars_onmod.csv,26,11,21.0,onmod,True,False,False,False,0,6.662009941752852,1.4842277777777777,3824.0
1071,01071_027_SN11_21bars_offmod.csv,27,11,21.0,offmod,True,True,False,False,0,6.755082634272599,1.5065527777777776,4624.0
1072,01072_028_SN11_21bars_random_short.csv,28,11,21.0,random_short,True,True,False,False,0,7.6713620010632795,1.7176638888888887,5424.0
1073,01073_029_SN11_21bars_random_long.csv,29,11,21.0,random_long,True,True,False,False,0,7.842307148148751,1.7584027777777775,5724.0
1074,01074_030_SN11_21bars_random_mixed.csv,30,11,21.0,random_mixed,True,True,False,False,0,8.432317008568578,1.891458333333333,5819.0
1075,01075_031_SN11_18bars_ramp1.csv,31,11,18.0,ramp1,True,True,False,True,28.0,8.647420577851664,1.9407138888888886,5919.0
1076,01076_032_SN11_18bars_ramp2.csv,32,11,18.0,ramp2,True,True,False,False,0,8.719042301272792,1.9659916666666664,6101.0
1077,01077_033_SN11_18bars_ramp3.csv,33,11,18.0,ramp3,True,True,False,False,0,8.738070928694102,1.971269444444444,6139.0
1078,01078_034_SN11_18bars_ramp4.csv,34,11,18.0,ramp4,True,True,False,False,0,8.852576893443162,2.0018249999999997,6158.0
1079,01079_035_SN11_18bars_onmod.csv,35,11,18.0,onmod,True,False,False,False,0,9.274054036231622,2.114880555555555,6231.0
1080,01080_036_SN11_18bars_offmod.csv,36,11,18.0,offmod,True,True,False,False,0,9.348373697544256,2.1367416666666665,7031.0
1081,01081_037_SN11_18bars_random_short.csv,37,11,18.0,random_short,True,True,False,False,0,10.101196178451092,2.347852777777778,7831.0
1082,01082_038_SN11_18bars_random_long.csv,38,11,18.0,random_long,True,True,False,False,0,10.239289254649925,2.388025,8131.0
1083,01083_039_SN11_18bars_random_mixed.csv,39,11,18.0,random_mixed,True,True,False,False,0,10.688172413229616,2.5113583333333334,8226.0
1084,01084_040_SN11_24bars_ssf.csv,40,11,24.0,ssf,True,True,False,False,0,10.853713922846694,2.557366666666667,8326.0
1085,01085_041_SN11_21bars_ssf.csv,41,11,21.0,ssf,True,True,False,False,0,11.263943220151294,2.6407000000000003,8327.0
1086,01086_042_SN11_18bars_ssf.csv,42,11,18.0,ssf,True,True,False,False,0,11.617798169160112,2.7240333333333338,8328.0
1087,01087_043_SN11_15bars_ssf.csv,43,11,15.0,ssf,True,True,False,False,0,11.918225378051352,2.8073666666666672,8329.0
1088,01088_044_SN11_12bars_ssf.csv,44,11,12.0,ssf,True,True,False,False,0,12.168448148834251,2.8907000000000007,8330.0
1089,01089_045_SN11_9bars_ssf.csv,45,11,9.0,ssf,True,True,False,False,0,12.37185901010068,2.974033333333334,8331.0
1090,01090_046_SN11_24bars_health_check.csv,46,11,24.0,health_check,True,True,False,False,0,12.532620955040404,3.0573666666666677,8332.0
1091,01091_047_SN11_21bars_health_check.csv,47,11,21.0,health_check,True,True,False,False,0,12.649653219684579,3.0827416666666676,8515.0
1092,01092_048_SN11_18bars_health_check.csv,48,11,18.0,health_check,True,True,False,False,0,12.750891127224536,3.1081166666666675,8698.0
1093,01093_049_SN11_15bars_health_check.csv,49,11,15.0,health_check,True,True,False,False,0,12.836443949432965,3.1334916666666675,8881.0
1094,01094_050_SN11_12bars_health_check.csv,50,11,12.0,health_check,True,True,False,False,0,12.907675804260466,3.1588666666666674,9064.0
1095,01095_051_SN11_9bars_health_check.csv,51,11,9.0,health_check,True,True,False,False,0,12.965359675788099,3.1842416666666673,9247.0
1096,01096_052_SN11_15bars_ramp1.csv,52,11,15.0,ramp1,True,True,False,False,0,13.010896127718887,3.2096166666666672,9430.0
1097,01097_053_SN11_15bars_ramp2.csv,53,11,15.0,ramp2,True,True,False,False,0,13.081452153891581,3.234894444444445,9612.0
1098,01098_054_SN11_15bars_ramp3.csv,54,11,15.0,ramp3,True,True,False,False,0,13.096283115743315,3.2401722222222227,9650.0
1099,01099_055_SN11_15bars_ramp4.csv,55,11,15.0,ramp4,True,True,False,False,0,13.186248184203555,3.270727777777778,9669.0
1100,01100_056_SN11_15bars_onmod.csv,56,11,15.0,onmod,True,False,False,False,0,13.51815766229689,3.3837833333333336,9742.0
1101,01101_057_SN11_15bars_offmod.csv,57,11,15.0,offmod,True,True,False,False,0,13.576676181793331,3.4057861111111114,10542.0
1102,01102_058_SN11_15bars_random_short.csv,58,11,15.0,random_short,True,True,False,False,0,14.167094015993596,3.6168972222222227,11342.0
1103,01103_059_SN11_15bars_random_long.csv,59,11,15.0,random_long,True,True,False,False,0,14.277915225258539,3.6578861111111114,11642.0
1104,01104_060_SN11_15bars_random_mixed.csv,60,11,15.0,random_mixed,True,True,False,False,0,14.690373366532485,3.801219444444445,11743.0
1105,01105_061_SN11_12bars_ramp1.csv,61,11,12.0,ramp1,True,True,False,False,0,14.784079184880781,3.834536111111112,11843.0
1106,01106_062_SN11_12bars_ramp2.csv,62,11,12.0,ramp2,True,True,False,False,0,14.839845747166162,3.8598138888888895,12025.0
